"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01"
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-03-04","   80","   90",,," 1030","0.00","   45","0.0","0.0",,"76","52","  318","  200",,,"  225",,"19.9",,,"26.4","    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-03-05","  100","  100",,," 1624","0.00","   55","0.0","0.0",,"61","49","  384","  340",,,"  360",,"17.0",,,"24.2","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-03-06","  100","  100",,," 0842","1.55","    0","0.0","0.0",,"51","36","    0","  350",,,"  270",,"25.1",,,"39.1","    1",,"    1",,"    1",,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-03-07","   10","   10",,," 0000","0.00","  100","0.0","0.0",,"49","29","  702","  300",,,"  315",,"17.9",,,"30.0",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-03-08","   10","    0",,," 1612","0.00","   95","0.0","0.0",,"65","25","  672","  180",,,"  225",,"15.0",,,"24.2",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-03-09","   80","  100",,," 1424","0.00","   75","0.0","0.0",,"70","34","  528","  180",,,"  180",,"15.0",,,"19.5",,,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-03-10","   60","   50",,," 1000","0.00","   87","0.0","0.0",,"75","45","  612","  200",,,"  180",,"16.1",,,"21.9","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-03-11","   90","   90",,," 1248","0.00","   64","0.0","0.0",,"77","55","  456","  230",,,"  225",,"15.0",,,"23.0","    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-03-12","   80","   90",,," 0912","0.00","   71","0.0","0.0",,"82","61","  504","  180",,,"  180",,"19.9",,,"32.2","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-03-13","   90","   90",,," 0012","0.03","   50","0.0","0.0",,"81","67","  360","  190",,,"  180",,"16.1",,,"24.2","    1",,,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-03-14","   70","   70",,," 1430","0.00","   70","0.0","0.0",,"85","63","  504","  190",,,"  180",,"19.9",,,"31.1","    1","    1",,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-03-15","   90","   90",,," 2200","0.00","   75","0.0","0.0",,"88","73","  534","  180",,,"  180",,"21.0",,,"31.1",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-03-16","   90","   90",,," 1300","0.00","   63","0.0","0.0",,"87","72","  456","  190",,,"  180",,"19.9",,,"31.1",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-03-17","   80","   90",,," 0930","0.00","   67","0.0","0.0",,"86","66","  480","  190",,,"  225",,"16.1",,,"26.4","    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-03-18","   50","   70",,," 1506","0.00","   64","0.0","0.0",,"89","64","  462","  190",,,"  225",,"12.1",,,"19.5","    1","    1",,,,,,"    1",,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-03-19","   10","   30",,," 1148","0.00","   80","0.0","0.0",,"88","66","  582","  170",,,"  180",,"17.0",,,"34.4","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-03-20","   60","   70",,," 1254","0.00","   85","0.0","0.0",,"88","69","  624","  230",,,"  270",,"17.0",,,"26.4",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-03-21","  100","  100",,," 1542","2.44","    0","0.0","0.0",,"73","53","    0","   10",,,"  360",,"17.9",,,"31.1","    1",,"    1",,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-03-22","   70","  100",,," 0700","0.03","   16","0.0","0.0",,"63","51","  120","  360",,,"  360",,"13.0",,,"17.2","    1",,,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-03-23","   70","   80",,," 1200","0.00","   82","0.0","0.0",,"70","45","  600","  140",,,"  360",,"12.1",,,"13.9",,,,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-03-24","   90","   90",,," 1554","0.46","   52","0.0","0.0",,"72","57","  384","  340",,,"  360",,"8.9",,,"11.4","    1",,,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-03-25","   40","   50",,," 1624","0.00","   78","0.0","0.0",,"76","58","  570","  350",,,"  360",,"30.0",,,"40.3","    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-03-26","   50","   50",,," 0900","0.00","   93","0.0","0.0",,"58","41","  684","   20",,,"  360",,"21.0",,,"31.1",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-03-27","  100","  100",,," 1130","0.00","   34","0.0","0.0",,"50","43","  252","   30",,,"   45",,"21.0",,,"28.9",,,,"    1",,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-03-28","   60","   70",,," 1224","0.00","   79","0.0","0.0",,"63","42","  588","   40",,,"  315",,"16.1",,,"23.0",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-03-29","   60","   70",,," 1512","0.00","   77","0.0","0.0",,"73","39","  576","  130",,,"  135",,"17.0",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-03-30","  100","  100",,," 2318","0.16","   25","0.0","0.0",,"75","62","  192","  160",,,"  180",,"38.9",,,"49.4",,,"    1",,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-03-31","   70","   90",,," 0000","0.46","   66","0.0","0.0",,"80","62","  492","  170",,,"  180",,"21.0",,,"38.0","    1",,"    1",,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-04-01","   60","   60",,," 1024","0.00","   81","0.0","0.0",,"84","58","  612","  120",,,"  180",,"14.1",,,"23.0","    1","    1",,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-04-02","  100","  100",,," 1818","0.00","   39","0.0","0.0",,"83","69","  288","  180",,,"  180",,"25.9",,,"40.3",,,,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-04-03","   50","   50",,," 1224","0.00","   88","0.0","0.0",,"75","46","  666","  290",,,"  360",,"17.9",,,"31.1",,,,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-04-04","   90","  100",,," 2112","0.00","   46","0.0","0.0",,"72","40","  348","  160",,,"  180",,"17.0",,,"30.0",,,"    1",,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-04-05","   70","   80",,," 2024","0.00","   66","0.0","0.0",,"86","52","  504","  340",,,"  360",,"33.1",,,"43.6","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-04-06","   20","   30",,," 0006","0.00","  100","0.0","0.0",,"57","36","  762","  340",,,"  360",,"25.1",,,"34.4",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-04-07","   60","   60",,," 1424","0.00","   76","0.0","0.0",,"67","32","  582","  130",,,"  135",,"15.0",,,"20.8",,,,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-04-08","   90","   90",,," 2212","0.07","   49","0.0","0.0",,"82","49","  378","  340",,,"  180",,"21.0",,,"32.2",,,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-04-09","   70","   70",,," 1312","0.00","   64","0.0","0.0",,"65","37","  492","  340",,,"  315",,"17.9",,,"26.4",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-04-10","   80","  100",,," 1648","0.00","   36","0.0","0.0",,"60","45","  276","  360",,,"  360",,"17.9",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-04-11","   10","    0",,," 1306","0.00","  100","0.0","0.0",,"71","33","  768","  340",,,"  360",,"8.9",,,"15.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-04-12","   40","   40",,," 1542","0.00","   87","0.0","0.0",,"78","38","  678","  170",,,"  180",,"21.9",,,"33.3",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-04-13","  100","  100",,," 1312","0.00","   55","0.0","0.0",,"83","59","  426","  180",,,"  180",,"17.9",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-04-14","   70","   80",,," 1412","0.00","   68","0.0","0.0",,"84","65","  528","  330",,,"  360",,"8.9",,,"15.0","    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-04-15","   70","  100",,," 1700","0.00","   41","0.0","0.0",,"82","59","  318","  120",,,"   90",,"16.1",,,"27.5","    1","    1",,,,,,"    1",,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-04-16","   90","   90",,," 1236","0.00","   66","0.0","0.0",,"87","70","  510","  170",,,"  180",,"19.9",,,"32.2",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-04-17","   80","  100",,," 0542","0.53","   10","0.0","0.0",,"77","58","   78","  150",,,"  180",,"21.0",,,"30.0","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-04-18","   60","   70",,," 0906","0.00","   62","0.0","0.0",,"76","49","  486","   70",,,"   90",,"14.1",,,"27.5",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-04-19","  100","  100",,," 2024","1.72","    6","0.0","0.0",,"82","64","   54","  260",,,"  270",,"25.9",,,"48.3","    1",,"    1",,"    1",,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-04-20","  100","  100",,," 0230","2.30","    3","0.0","0.0",,"73","63","   24","  180",,,"  180",,"21.0",,,"30.0","    1",,"    1",,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-04-21","  100","  100",,," 0854","0.04","    5","0.0","0.0",,"65","56","   42","  360",,,"   45",,"15.0",,,"27.5","    1",,,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-04-22","  100","  100",,," 1412","0.00","   38","0.0","0.0",,"63","45","  300","   20",,,"  360",,"19.9",,,"27.5",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-04-23","   20","   20",,," 0842","0.00","   95","0.0","0.0",,"70","45","  750","  340",,,"  360",,"17.0",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-04-24","   70","   80",,," 0924","0.25","   70","0.0","0.0",,"74","42","  558","  130",,,"  135",,"15.0",,,"20.8","    1",,,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-04-25","   70","   80",,," 1636","0.67","   53","0.0","0.0",,"81","61","  420","  230",,,"  225",,"25.1",,,"28.9","    1",,"    1",,"    1",,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-04-26","   40","   50",,," 1530","0.00","   74","0.0","0.0",,"77","58","  588","  240",,,"  315",,"17.9",,,"23.0","    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-04-27","   60","   60",,," 1506","0.00","   68","0.0","0.0",,"76","58","  546","  330",,,"  360",,"17.9",,,"23.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-04-28","   50","   30",,," 1154","0.00","   79","0.0","0.0",,"77","56","  636","  350",,,"  315",,"12.1",,,"16.1","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-04-29","   80","   80",,," 1830","1.01","   47","0.0","0.0",,"77","58","  378","  360",,,"  360",,"25.1",,,"30.0","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-04-30","   70","   80",,," 1418","0.00","   50","0.0","0.0",,"77","62","  402","   10",,,"  360",,"12.1",,,"16.1","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-05-01","   80","  100",,," 0936","0.07","   36","0.0","0.0",,"76","59","  288","   90",,,"  135",,"10.1",,,"13.9","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-05-02","   60","   80",,," 1348","0.00","   63","0.0","0.0",,"78","60","  510","  100",,,"   45",,"8.9",,,"13.9","    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-05-03","   10","   10",,," 1400","0.00","   97","0.0","0.0",,"84","55","  786","  130",,,"  315",,"8.1",,,"15.0","    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-05-04","   10","   30",,," 1218","0.00","   96","0.0","0.0",,"84","57","  780","  110",,,"  270",,"8.1",,,"13.9","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-05-05","   70","   70",,," 1618","0.00","   90","0.0","0.0",,"86","58","  732","  160",,,"  180",,"10.1",,,"15.0",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-05-06","  100","  100",,," 1742","0.00","   64","0.0","0.0",,"84","63","  522","  160",,,"  180",,"17.0",,,"30.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-05-07","   80","  100",,," 1236","0.03","   18","0.0","0.0",,"74","52","  150","  340",,,"  315",,"15.0",,,"26.4","    1",,,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-05-08","    0","    0",,," 1200","0.00","  100","0.0","0.0",,"79","47","  822","   10",,,"  360",,"17.0",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-05-09","    0","    0",,," 0942","0.00","  100","0.0","0.0",,"83","49","  822","   70",,,"   45",,"16.1",,,"21.9",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-05-10","   30","   50",,," 1142","0.00","   95","0.0","0.0",,"85","55","  780","  120",,,"  135",,"15.0",,,"23.0",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-05-11","   20","   30",,," 1500","0.00","   87","0.0","0.0",,"85","56","  714","  160",,,"  135",,"14.1",,,"21.9","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-05-12","   70","   80",,," 1624","0.00","   70","0.0","0.0",,"86","59","  576","  140",,,"  180",,"23.0",,,"34.4","    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-05-13","   80","   80",,," 1430","0.00","   77","0.0","0.0",,"86","62","  636","  140",,,"  135",,"23.0",,,"34.4",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-05-14","   80","   90",,," 1448","0.08","   36","0.0","0.0",,"84","70","  300","  160",,,"  180",,"15.0",,,"25.3","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-05-15","   40","   50",,," 1554","0.00","   68","0.0","0.0",,"87","66","  564","  170",,,"  135",,"12.1",,,"16.1","    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-05-16","   30","   40",,," 1230","0.00","   77","0.0","0.0",,"89","63","  636","  150",,,"  135",,"13.0",,,"23.0","    1","    1",,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-05-17","   60","   70",,," 1400","0.00","   79","0.0","0.0",,"89","59","  660","  170",,,"  180",,"15.0",,,"19.5","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-05-18","   90","   90",,," 1536","0.05","   73","0.0","0.0",,"88","64","  606","  180",,,"  180",,"16.1",,,"27.5","    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-05-19","   60","   60",,," 1424","0.00","   76","0.0","0.0",,"89","64","  630","  180",,,"  180",,"12.1",,,"18.3","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-05-20","   40","   50",,," 1148","0.00","   81","0.0","0.0",,"88","68","  672","  200",,,"  180",,"13.0",,,"17.2","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-05-21","   20","   30",,," 1142","0.00","   92","0.0","0.0",,"90","65","  774","  170",,,"  225",,"13.0",,,"20.8","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-05-22","   70","   50",,," 1806","0.00","   78","0.0","0.0",,"91","66","  654","  170",,,"  180",,"17.9",,,"32.2",,,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-05-23","   60","   70",,," 1218","0.00","   44","0.0","0.0",,"85","64","  372","  140",,,"  180",,"12.1",,,"13.9",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-05-24","   80","   80",,," 1454","0.10","   51","0.0","0.0",,"88","68","  426","  130",,,"  225",,"15.0",,,"26.4","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-05-25","   70","   60",,," 1254","0.00","   76","0.0","0.0",,"88","70","  642","  210",,,"  315",,"10.1",,,"16.1","    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-05-26","   60","   90",,," 1124","0.00","   67","0.0","0.0",,"89","69","  564","  240",,,"  225",,"12.1",,,"19.5","    1","    1",,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-05-27","   40","   40",,," 0224","0.00","   90","0.0","0.0",,"93","72","  756","  200",,,"  180",,"13.0",,,"20.8",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-05-28","   60","   80",,," 1430","0.00","   80","0.0","0.0",,"92","71","  678","  190",,,"  180",,"13.0",,,"23.0",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-05-29","   30","   20",,," 0936","0.00","   93","0.0","0.0",,"94","74","  786","  190",,,"  225",,"14.1",,,"21.9",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-05-30","   20","   30",,," 2054","0.00","   77","0.0","0.0",,"94","70","  654","  140",,,"  135",,"17.0",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-05-31","   40","   60",,," 1254","0.44","   77","0.0","0.0",,"91","75","  654","  340",,,"   90",,"13.0",,,"20.8",,,"    1",,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-06-01","   30","   40",,," 0724","0.00","   98","0.0","0.0",,"86","65","  834","  360",,,"  360",,"17.0",,,"23.0",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-06-02","   30","   10",,," 0912","0.00","  100","0.0","0.0",,"93","62","  846","  190",,,"  135",,"12.1",,,"17.2",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-06-03","   50","   40",,," 1530","0.00","   86","0.0","0.0",,"95","76","  726","  200",,,"  180",,"13.0",,,"19.5",,,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-06-04","   60","   50",,," 0806","0.00","   71","0.0","0.0",,"94","71","  606","  200",,,"  180",,"17.0",,,"26.4",,,,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-06-05","    0","   10",,," 1200","0.00","   91","0.0","0.0",,"87","65","  774","  360",,,"   45",,"13.0",,,"19.5","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-06-06","   30","   30",,," 0948","0.00","   90","0.0","0.0",,"94","61","  762","  120",,,"  180",,"8.1",,,"13.9","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-06-07","   40","   60",,," 1454","0.00","   95","0.0","0.0",,"95","61","  810","  180",,,"  135",,"12.1",,,"15.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-06-08","   60","   70",,," 1512","0.00","   89","0.0","0.0",,"98","63","  762","  140",,,"  135",,"12.1",,,"16.1","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-06-09","   40","   40",,," 0954","0.00","   83","0.0","0.0",,"95","73","  708","  260",,,"  225",,"13.0",,,"23.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-06-10","   80","   80",,," 1554","0.00","   64","0.0","0.0",,"94","74","  552","  360",,,"  360",,"14.1",,,"21.9",,,,,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-06-11","   70","   70",,," 2106","0.00","   80","0.0","0.0",,"94","72","  690","  140",,,"  135",,"14.1",,,"18.3",,,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-06-12","   90","   90",,," 1836","1.06","   65","0.0","0.0",,"91","68","  558","  260",,,"  180",,"17.0",,,"33.3","    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-06-13","   80","   90",,," 1506","0.00","   83","0.0","0.0",,"88","70","  708","   20",,,"  315",,"8.9",,,"16.1","    1","    1",,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-06-14","   20","   30",,," 1018","0.00","   92","0.0","0.0",,"93","66","  786","  180",,,"  315",,"8.9",,,"16.1","    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-06-15","   40","   70",,," 1406","0.00","   91","0.0","0.0",,"94","72","  780","  180",,,"  180",,"15.0",,,"23.0","    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-06-16","   90","   90",,," 0424","3.21","   31","0.0","0.0",,"80","66","  264","  350",,,"  360",,"17.0",,,"28.9","    1",,"    1",,,,,,,,,,,"    1",,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-06-17","   50","   70",,," 1536","0.00","   80","0.0","0.0",,"87","70","  690","  150",,,"  360",,"10.1",,,"15.0","    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-06-18","   10","   20",,," 1100","0.00","   92","0.0","0.0",,"90","68","  786","  360",,,"  360",,"8.9",,,"16.1","    1",,,,,,,,,,,,,,,,,,,
"USW00003940","JACKSON INTERNATIONAL AIRPORT, MS US","1982-06-19","   60","   80",,," 1124","0.00","   73","0.0","0.0",,"90","66","  630","  270",,,"  270",,"12.1",,,"18.3","    1",,,,,,,,,,,,,"    1",,,,,,
